question,extracted_terms
"특별히 어려운 점은 없고 직무에 따른 질문지를 준비하고 있는것 같음. 채용방식 인/적성검사, 개인면접, 기타 발표시기 10일 후 ""이력서 제출후 일주일 후 면접. 간단한 자기소개 후 진행했던 프로젝트와 기술들에 대해 말하고 질문 대답 진행. 입사후 포부등 질문."" 합격 보통 라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)박차컴퍼니 JAVA 개발자 5년 이상, java, spring boot, Docker, Jenkins, Spring Dat… 합격보상 100만원  (주)쏘카 Backen 3 ~ 8년, J 합 액 3000억원 이상 한화비전(주) 포지션 22개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 0",Java
"DB와 관련된 질문, Java에 관련된 질문, Network에 관련된 질문",Java
"지원동기, Java 패키지 상세, uio io 차이, 영어를 잘 하시니 프로그래밍은 못 하시겠네요?(뭐래? 어이 없어) 스레드 프로세스 차이, 저술논문 상세, 기타..",Java
1. 빌드는 어떻게 하시나요? 2. Java의 Spring 프레임워크 사용해 보셨는지? 3. 의존성주입에 대한 설명 / IoC 패턴 사용경험,Java
"Java 개발자 면접으로, 1차면접이 40분씩 2회 이루어집니다. 첫번째 시간에는 JUnit 기반으로 알고리 즘 코딩 테스트를 진행했습니다. 두 번째 시간에는 JVM의 힙/스택 구조, 변수 타입, 자바 8에서 새로 생 긴 기능들, DB connection Pool의 구현, HTTP의 Keep-alive란? 등 기초적인 자바기반 웹개발 상식을 질문받았습니다.",Java
"Spring AOP에 대해 설명해 보세요 Java VM의 구조에 대해 설명해 보세요 채용방식 개인면접 발표시기 10일 후 ""화상면접에서는 3명이 들어왔고 경력 위주의 질문을 받았음. 1차 면접에서는 4명 이 들어왔고 세부 기술 개념에 대한 질문을 많이 받았음."" 불합격 보통 도움이 돼요 0",Java
"입사동기, Spring Bean 개념, Java IO 개념 ""면접 후 며칠 뒤 메일로 합격 통보받고 처우 협의"" 합격 긍정적 도움이 돼요 0",Java
"토론면접은 ai스피커 등 신기술을 이용한 교육에 대한 찬반토론이었습니다 면접질문으론 어떤상사가 가장 최악이라고 생각하는지, 스트레스 해소방법, 프로젝트에 관한 질문을 받았습니다. 채용방식 인/적성검사, 스킬테스트, 그룹면접, 토론면접 발표시기 5일 후 ""서류전형, 코딩테스트와 인성검사 합격 후 1차면접 안내를 받았습니다. 1차면접은 천안에 있는 연수원에서 봅니다. 인적성을 본 후 점심을 먹고 조별로 토론면접과 실무진면접에 들어가게 됩니다."" (주)코드박스 [200억 ↑투자, 두나무 계열사] 소프트 웨어 엔지니어 3 ~ 10년, python, react, graphql, typescript, Django fra…  라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)피매치 백엔드 경력무관, p 합 액 3000억원 이상 오진상사(주) 포지션 10개 채용 중 2 (주)오픈노트 New 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",Java
"퇴사 후 이직준비하는 사람에게) 왜 꼭 퇴사 후 이직준비를 해야했었나? 무책임한게 아니냐? 라는 질문 을 했었음 채용방식 인/적성검사, 그룹면접 발표시기 14일 후 ""모바일기획 분야 지원하여 2차 면접까지 봤음. 인사팀 사람들이 굉장히 친절하시며, 1차에서는 실무적인 인터뷰, 2차에서는 인성 관련 인터뷰로 多 대 多 로이루어짐. 1차에서는 면접관이 4명, 2차에서는 5명이었던듯. 대답을 잘 못하는 경우에는 좀 짖궃기도 하지만, 똑부러지게 잘 하는 경우에는 우호적임."" 불합격 보통 라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)쏘카 Backend Developer 3 ~ 8년, Javascript 합격보상 100만원  (주)트레드 Back-e 경력무관, j 액 3000억원 이상 신성통상(주) 포지션 9개 채용 중 3 코이즈(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 1",Java
Java를 사용할 수 있는지? 야간업무에 대해 어떻게 생각하는지? 프로젝트한걸 얘기해보거라,Java
1. 경력중심 자기소개를 해주세요 2. 경험한 프로젝트 중 가장 기억에 남는 프로젝트는? 3. Java 기술력에 대하여 4.이직사유,Java
"이력서의 프로젝트 위주의 내용질문. 프로젝트 내용 대답 시 꼬리질문 이어감. 그리고 Java, spring, db 등 전반적인 cs 질문 이어감. 프로젝트 중 힘들었던 일에 대해 해결방법 상세하게 질문.",Java
면접을 Java관련 엔지니어들이 면접관으로 참여하여 평가하려나 싶었으나 해당 부서 주니어 2 시니어 1명이 들어와 진행 Java를 모른다며 전반적인 기술 관련하여 면접을 진행하겠다고 안내 기억나는 질문은 인텔리제이 며칠전에 설치하고 코드를 이렇게 작성했더니 클래스밑에 밑줄이 생기고 제안문구가 뜨는데 무슨 문구가 뜨느냐 친구에게 물어보니 자바는 동적로딩하면 안좋다는데 이게 무슨말이냐 Sts사용하면서 메모리오류로 다운될때 원인을 왜 안찾아봤느냐 알고리즘 문제 몇개 ( 정렬 및 모듈러 연산 ),Java
"포트폴리오에 대한 개별 질문 녹음해서 확인해보니 대략 30개 이상 CS 지식(Java, DB, Front 사용한 언어에 대해서)",Java
직군면접 2대1로 진행. 자소서 기반 질문. 자신있는 언어 관련 질문. 네트워크와 자료구조에 관한 질문들. 정렬 손코딩 시킨 후 설명 등. 면접관들이 매너있게 대해주셨음. 팀면접 필기시험은 전공 지식 10문제 가량(서술형) 및 알고리즘 3문제(손코딩)를 60분동안 풀어야하므로 시 간이 매우 부족. 면접은 2대1로 진행. 역시 자소서 기반 질문을 하지만 기술적인 내용보단 압박면접 용 도로 사용. 간단한 필기시험 리뷰. SPARK와 Hadoop 관련 질문. Java 관련 질문. 마지막 질문은 시켜 놓고 구체적으로 질문하자 귀찮다는듯이 답변을 굉장히 무성의하게 함. 면접자에 대한 예의는 그닥 신 경쓰지 않는 듯.,Java
Java 제네릭과 C++ 템플릿의 차이점,Java
-대한민국 게임산업에 대하여 한마디 -C++와 Java 차이점 -Java Garbage Collector -간단한 알고리즘 문제 -블리자드와 같은 일류 회사가 되기 위해 넥슨이 어떻게 해야할까,Java
"90% 이상의 문제가 c++이기 때문에 c++에 대한 대비를 못한 점이 아쉬움 채용방식 필기시험 발표시기 7일 후 ""넥슨 글로벌인턴쉽 서류통과 문자를 받고 시험을 보러감 c, c++, c#, Java 등 여러가지 언어가 나온다고 하였는데 c만 준비해감 대부분의 문제가 c++로 나와 응용 부족으로 탈락함"" BEST 불합격 보통 도움이 돼요 0",Java
"가정 분위기가 어떻냐 제원한 분야에 대한 어떤 관심과 활동이 이ㅛ는지 ""서류 집어넣고 평소와 같은 면접 방식이였다 그리고 면접 보고 불합겨..."" 라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)트레드링스 Back-end 개발 상시 채용 경력무관, java, Spring, SQL, java spring 백엔드  111퍼센트 [111퍼 경력무관, U 합 액 3000억원 이상 씨제이올리브네트웍스(주) 포지션 49개 채용 중 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  면접경로 온라인 지원",Java
"자기소개해보세요 자소서 기반으로 잔행했던 프로젝트에 나온 기술, 용어 설명해보세요 관심분야에 최근 이슈에 대해 설명해보세요 팀을 이끌어서 프로젝트한 경험있나요 각각 질문에서 평균 2개씩 꼬리질문있었습니다. 채용방식 인/적성검사, PT면접, 그룹면접 발표시기 16일 후 ""기본적으로 약간은 무관심해보이는 반응이셨고, 면접실에 pt면접 종이를 가지고 가서 자기소개후 답안을 말씀드리고 바로 이어서 실무면접을 시작했습니다. 실무면 접관 3분과 지원자 2명이 한 조였습니다. 편하게 해주시려고 노력하셔서 분위기는 좋았지만 기술적인 질문에 제대로 답을 하 지 못하면 조금 싸해집니다... 관심분야 기술 공부 더 하고 가야겠습니다!"" 대기중 보통 라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)자비스앤빌런즈 [대규모 채용] Backend Engineer 3 ~ 20년, java, Spring 합격보상 100만원  (주)액션파 Back-e 4 ~ 15년, 합 액 3000억원 이상 (주)우아한청년들 포지션 0개 채용 중 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 0",Java
"차 면접 : 분당 정자동의 KT 본사에서 이루어 졌습니다. 정자역에서 KT 회 사차량으로 본사까지 에스코트 해 주시고, 면접중간에는 면접대기장소가 따로 있어 서 이곳에서 다과를 즐기며 휴식할 수 있었습니다. 그리고 끝나면 Kt 회사버스로 역 시 정자역까지 데려다 주셨습니다. 돌아올때는 비가 조금씩 왔는데 인사담당하셨던 상무님께서 지원자들에게 우산을 직접 나누어 주시는 모습에 감동받았습니다. 전체 적인 면접 분위기는 매우 친절하셨으며 어느것 하나 모자름이 없었다 생각됩니다. 1차 면접의 경쟁률은 2:1 정도로 들었습니다. 면접비는 3만원 이였습니다. 아이디어 컨테스트 - 대기실에 있다가 컨테스트 장소로 이동하였습니다. 책상에 필 기구와 종이가 있고, 아이디어를 주면 약 45분 정도에 걸쳐서 종이에 자신의 생각을 글,그림,도표 등으로 정리하면 되는 것이였습니다. 실무진 면접시 참고자료로 이용됩니다. 그리고 따로 점수가 나오기 도 할까... 요? 그건 잘 모르겠습니다 ^^; 제가 받은 아이디어 주제는 유비쿼터스 시대의 주택에는 어떤 기술들이 도입되어 야 할까?"" 였습니다. 조직가치 면접(실무진 면접?) - 3:1 면접으로 준비된 PPT 자료를 가지고 5분간 발 표를 하는것으로 시작되었습니다. 그리고 발표 내용에 대하여 질문을 받았고 자소 서 위주로 질문을 받았습니다. 면접관 분들이 아이디어 컨테스트때 작성한 종이를 보셨으나 이에 대한 특별한 질문은 하지 않으셨습니다. 주로 마케팅과 인성에 관련 된 질문을 받았지 않았나 생각됩니다. 전공지식에 관한 질문은 전혀 받지 않았습니 다."" BEST (주)코드박스 [200억 ↑투자, 두나무 계열사] 소프트 웨어 엔지니어 3 ~ 10년, python, react, graphql, typescript, Django fra…  라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)액션파 Back-e 4 ~ 15년, 합 액 3000억원 이상 신성통상(주) 포지션 9개 채용 중 3 더케이텍(주) 6 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",Java
"박사는 왜 시작하였는가? 채용방식 PT면접, 개인면접 발표시기 14일 후 ""저는 박사졸업자 대상 입사전형에서 면접을 보았습니다. 1. 서류제출은 다른 대기업과 비슷합니다. 2. 서류심사 통과자에 한해 인적성검사를 합니다. (인정검사만 보는 사람도 있는 듯 합니다.) 인적성검사는 다른 대기업 인적성과 비슷합니다. 3. 인적성검사 후 실무면접(PT 면접)을 합니다. 일주일전에 주제가 주어지고 일주일간 PT를 준비하여 발표하는 형식입니다. 주제는 지원한 부서마다 다르게 주어지는 것 같습니다. PT발표는 약 15분간 하게 되며 PT에대한 질답과 그외 질답이 약 30분간 진행됩니 다. 전체적인 면접 분위기는 좋다고 생각됩니다. 면접관님들이 편하게 분위기를 유도해 주십니다. 4. 실무면접 후 임원면접을 합니다. 임원면접은 인성면접입니다."" 대기중 긍정적 (주)박차컴퍼니 JAVA 개발자 5년 이상, java, spring boot, Docker, Jenkins, Spring Dat… 합격보상 100만원  라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)액션파 Back-e 4 ~ 15년, 합 액 3000억원 이상 한화비전(주) 포지션 22개 채용 중 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 1",Java
경력직이다보니 현재까지 진행했던 프로젝트 중 가장 인상깊었던 2가지에 대해 설명하고 그 이유에 대 한 설명. Java 8에 대한 기초적인 설명 및 해당 API를 언제 사용해야하는지에 대한 질문,Java
"면접관들이 전반적으로 실제 분야를 경험 해본 적이 있느냐를 판단하기 위한 질문들을 하기 때문에 경험이 없으면 어려움 ""신입 1) 서류전형 2) 필기전형 : 기업 자체 관련 문제 및 네트웍 관련 문제 3) 면접 : 다대다 면접, 실무 면접으로 관련 지식 필요, 관련 경험이나 지식이 없으면 어려움"" 불합격 정보없음 (주)쏘카 Backend Developer 3 ~ 8년, Javascript 합격보상 100만원  라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)자비스 [대규모 3 ~ 20년, j 합 액 3000억원 이상 대원씨티에스(주) 포지션 0개 채용 중 2 (주)오픈노트 - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | 10 11 12 13 14 신고하기 도움이 돼요 0",Java
