question,extracted_terms
"실무위주의 했었던일을 물어봤기때문에 어려웠던 점은 없었는데, 면접볼 때 칠판에서 쓰면서 설명하는 거 자신없는 사람은 조금 떨릴수도 있을듯? 채용방식 개인면접 발표시기 7일 후 ""서류지원(자료구조문제제출포함)후 서류합격되면 실무진면접 - 임원면접순으로 진행되는 것 같음. 서류지원때 자기만의 노하우가 있는 자소서와 기본적인 것들 써주고 마지막에 문제 가 하나있는데, 자료구조때 배우는 정렬알고리즘 하나 쓰는거. 왜 이런문제를 내는 지 모르겠음. 서류전형자 뽑는데 전혀 판별할 수 없음. 실무자면접때 서류에 작성한 정렬알고리즘을 똑같이 써보라고 함. 그냥 받아쓰기느낌? 저는 여기서 -(짝대기)하 나 잘못써서 떨어진것같습니다. 잘못썼다가 바로 찾아서 고치고 칠판에도 잘 설명 했는데, 떨어졌음. 신입으로 지원하는 것 치고는 잘한다고 까지 했었는데. 나쁘지않 게 면접은 주거니받거니 봤는데, 느낌상 학벌(?)보는 것 같기도함. 인사담당자앞에 있을때 살짝 면접자목록 봤는데, 은근 학벌있는 사람들 좀 있었음. 학점은 그래도 내 가 탑에서 몇번째였던걸로 아는데. 결국은 떨어졌고, 지금은 그냥 개발재미있게 할 수 있는 곳에서 일하고 있음."" (주)코드박스 [200억 ↑투자, 두나무 계열사] 소프트 웨어 엔지니어 3 ~ 10년, python, react, graphql, typescript, Django fra…  리디(주) 백엔드 소프트웨어 엔지니어 7 ~ 12년, MYSQL, node.js, go, typescript 합격보상 100만원  (주)트레드 Back-e 경력무관, j 액 3000억원 이상 모트렉스(주) 포지션 30개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",알고리즘
"CTO가 맞은걸 틀리다고 계속 주장했을때가 당황스러워서 멘붕옴. 채용방식 필기시험 발표시기 5일 후 ""1차 기술면접 - 2차 CTO면접 1차 기술면접은 팀장급 개발자 두명이 들어와서 필기테스트 25분 시행 후 시작함. 필기테스트는 간단한 알고리즘 테스트. 어렵지 않음. 2차 CTO면접은 CTO와 센터장이 들어와서 면접 봄. 나 같은 경우는 CTO가 내가 작 성한 1차때 필기테스트를 본인이 헷갈려서 틀리다고 주장하다가 자기가 틀렸다고 인정함. 그러나 내가 다시 설명하다가 잘못말한게 있어서 면접 불합격 된듯. CTO가 이상하게 필기테스트로 꼬투리를 잡기 시작함. 무엇으로 사람을 판별하려는 지 이해할 수 없었음 -_-;;;;"" 불합격 보통 도움이 돼요 1",알고리즘
"직무 관련해서 기초적인 질문들을 주로 하였으며, CS에 대한 질문 및 간단한 알고리즘을 물어보았습니 다.",알고리즘
그 동안 진행했던 프로젝트에 대한 질문들 및 일반 적인 자바와 알고리즘 기초,알고리즘
"자신이 진행하였던 프로젝트를 설명하고 왜 그렇게 설계했는지 이유 설명 캐시, HTTP , 스프링, rest api 등 전반적인 개념과 어떤 상황에서 사용해야 하는 지 묻는 질문 간단한 알고리즘 문제",알고리즘
"이력서 기반 질문이 대부분. 그 외 본인들의 실무와 밀접한 기술이나 설계요소, 문제해결능력 등을 주로 질문. 간단한 알고리즘 손코딩도 있었으며 1시간 좀 넘게 진행. 온라인 코딩테스트는 3문제로 그냥저냥 평이한 난이도.",알고리즘
간단한 알고리즘과 기타 업무 프로세스 관련 질문,알고리즘
업무에 관한 알고리즘에대해 질문 친절하시고 인상이좋으심,알고리즘
최근에 사용했던 추천서비스는? 조인해서 하고싶은 업무는? 간단한 알고리즘을 설명해보시오.,알고리즘
"진행했던 프로젝트에 대한 질문, 과거에 TA경험을 했는데 그것과 관련된 질문, 왜 그 부서에 지원했는 지, 지도 관련한 알고리즘 질문",알고리즘
"알고리즘 관련 질문, 자소서 관련 질문, 전공 지식 질문",알고리즘
"이미지 필터에 대해서 질문을 받았는데, 본인도 잘 모르는 것을 질문한 것 같은 느낌을 받음. 어떤 답을 원한건지 모르겠음. 알고리즘 코드 작성",알고리즘
정렬 알고리즘 복잡도 di와 스프링 배치에 관련된 질문 람다 등,알고리즘
차트 색깔 칠하기 문제랑 문장의 유사도 분석을 위한 알고리즘 질문이 기억에 남네요,알고리즘
레디스의 지오 해시 알고리즘 jpa multibag exception nodejs event loop 관련 사항과 이로인한 nodejs 의 동작 특징,알고리즘
"시스템 디자인, 알고리즘, oop 등등 컴퓨터 과학에 대한 기초적인 내용부터 꼬리질문 들어감",알고리즘
시스템 디자인 질문 Aws사용 내용 관련질문 알고리즘 문제 코딩 문제 HTTPS 동작원리,알고리즘
애나그램 알고리즘 라이브 코딩 현재 코드의 설계 과정에서 문제가 있는 부분을 찾기,알고리즘
"보안서약으로 인해 자세히는 말 할 수 없지만, 1. 개발 프로젝트 설명 2. 수학과 관련 알고리즘 질문 3. CS 관련 질문(운영체제, 자료구조, ...)",알고리즘
"간단한 알고리즘 문제와 간단한 CS, 사용하는 언어 했던 프로젝트에 대해 물어봄",알고리즘
"스프링, 자바 gc 등에 대해 아주 자세하게 물어봄. 알고리즘 문제도 물어봄. 마장의 말이 뛰는 순위? 에 관련된 문제도 있었는데 풀지 못함",알고리즘
"프로젝트 중 하나 소개하기 기술에 대한 이론적인 설명 요구 (장단점, 배경) 텍스트 에디터 아무거나 켜서 알고리즘 짜기",알고리즘
"코테 관련한 질문을 대비하였으나 나오지 않았습니다. 진행했던 프로젝트를 질문하며 그에 대한 답변 안에서 기술적인 질문을 추출하여 합니다. 생각지 못한 기술 질문으로 대답하지 못한 답변이 여럿 잇엇습니다. 화상면접으로 손코딩도 있으며, 엄청 어려운 수준은 아니나 긴장하면 못풀 수 있습니다. 알고리즘적 사고를 파악하는 질문도 있습니다.",알고리즘
"세 명의 면접관들이 각각 질문에 테마가 있어서 면접관 각각이 아래의 내용으로 질문 했음 1.머신러닝 알고리즘에 대한 전반적인 질문, 2.특정 논문의 꽤 구체적인 질문, 3.인공지능 전반적인 질 문 보다는 특정 영역에 대한 깊이있는 질문",알고리즘
1. 단순 자바 동작이 어떻게 될 지 보는 문제 2. 간단한 알고리즘문제 3. 멍청한 질문이라 쓰기싫음,알고리즘
"두번째 세션 알고리즘문제 1. 리소스에대한 경합으로 인한 이슈가 발생했을때 해결방안 : atomic, syncronize 키워드를 활용해서 해결할 수 있다고 했고, syncronize 를 사용한 예시를 손코딩 해봄 2. 이진트리 특성을 활용한 알고리즘 문제를 푸는것 이었고, 화이트보드에 손코딩을 함 세번째시간 cs 관련 문제 1. concurrency, parallel 설명함 2. 서버에 캐쉬로직이 있는데 get()과 save()메서드만 수행하는데, 이 서버를 계속 수행하는 oom이 나 는데 뭐가 문제일까? ""상시채용공고에 지인추천으로 서류접수를 하고 1차면접을 진행하였습니다. 1차면접은 3가지 세션으로 진행했는데, 세션당 2명의 면접관이 들어오셨습니다. 첫번째는 경력사항에 대한 질의응답이 주를 이루었고, 두번째는 알고리즘관련 문제를 푸는 것이었습니다. 면접관이 준비해온 문제카드 중 에서 하나씩 꺼내어 제시하면 문제를 보고 화이트보드에 손코딩을 하는 방식으로 진행하였습니다. 세번째 시간은 해당팀 팀장님과 채용포지션에 같이일할 분이 들어와서 cs관련 문제 를 주고 답변을 하는 시간과 팀장님에게 기술경력에 대한 질의응답을 하는 시간을 가졌습니다."" (주)박차컴퍼니 JAVA 개발자 5년 이상, java, spring boot, Docker, Jenkins, Spring Dat… 합격보상 100만원  (주)쏘카 Backend Developer 3 ~ 8년, Javascript 합격보상 100만원  라이언앤 [경력] J 근제 도 3 ~ 5년, ja 2 던킨/던킨도너츠 (… 4 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",알고리즘
"MSA와 관련한 여러가지 질문들 하둡 Join의 전략 서술 Text diff 판단 알고리즘 채용방식 스킬테스트, 개인면접 발표시기 5일 후 ""총 4분의 면접관이 30분마다 들어옴 2시간의 면접, 모두 화이트보드에 알고리즘을 풀도록 함 문제 난이도는 가장 쉬운 BST부터 창의력을 요하는 문제까지 다양했음 문제를 풀었으면 끝없이 최적화를 하며 시간복잡도를 계산하게 함 그리고 문제 서술 과정에서 여러가지 관련한 질문을 받음"" 합격 긍정적 도움이 돼요 1",알고리즘
"1시간 30분 가량 진행된 기술면접으로 알고리즘, 자료구조, 웹, 네트워크, 손코딩 등 많은 분야의 기본적인 내용을 질문하였음",알고리즘
"1. 네이버에 와보니 어떠신가? 2. 모든 시스템이 장애가 났을때 대응 방법은? 3. 로드밸런싱 알고리즘에 대해 설명하기 채용방식 스킬테스트, 케이스 면접, PT면접, 그룹면접, 토론면접 발표시기 5일 후 ""1. 수행했던 프로젝트 설명 및 질답 2. 화이트보드 코딩 테스트 및 질답 3. 화이트보드 아키텍쳐 설계 및 질답"" 합격 긍정적 도움이 돼요 0",알고리즘
알고리즘 문제 하나 알고리즘 심화 문제 하나.프로그래밍 펄에 나온 문제였음 시스템 디자인 문제하나,알고리즘
"멀티쓰레드, 자바 메모리 구조, 길찾기 알고리즘",알고리즘
leetcode easy보다 약간 어려운 수준의 코딩 문제 나옴. 프로젝트에서 사용한 코딩 기법이나 알고리즘 들에 대해 정말 실제로 구현해야 알법한 질문들 받음. 그 외로는 어떻게 자기가 배움이 빠른 사람이라는 걸 증명할 수 있나라는 질문도 있었음,알고리즘
"프로세스를 구성하는 것은 무엇인가? 양쪽에서 기차가 달려오고 있을 때, 중간에 왔다갔다 하는 파리는 언제 죽게 되는가? 단어를 입력받고 이를 거꾸로 뒤집는 알고리즘을 작성하여라.",알고리즘
"Q1. 배열 정렬/탐색 알고리즘 문제 Q2. 간단한 수리 문제 Q3. 운영체제, 재귀함수 등 전공기초 문제",알고리즘
1. 자료구조 ㅇㅇㅇ을 설명해보세요. 2. 알고리즘 문제를 주고 설명해보세요. 3. 입사하면 어떤 일을 하고싶나요?,알고리즘
1. 알고리즘 문제 2. 검색 문제 3. 시스템 해결문제,알고리즘
"기본적인 운영체제, 알고리즘 등 프로젝트 개발에 대한 질문",알고리즘
"전 직장에서 하였던 업무들에 대한 질문, 알고리즘 질문이 주였음",알고리즘
UI에 대한 설계 알고리즘 손 코딩 협업에 대한 질문등이 있었다.,알고리즘
"cv에 작성했던 프로젝트를 많이 물어봄. 무슨 방법을 썼고 왜 그랬는지 자세히 요구함. 또한 기본적인 알고리즘과 자료구조에 대해서도 물어보있으며 지원한 분야가 인공지능 쪽이라 딥러닝 관련 간단한 질문(활성 함수, 로스 함수 등)도 함",알고리즘
"인턴십동안 수행한 과제에 대한 심화 질문, 간단한 자료구조, 알고리즘, 기본 지식을 물었습니다.",알고리즘
기본적인 네트워크 지식과 HTTP 통신과 REST API에 대해서 설명하고 Spring Framework의 구조에 대해서 질문했습니다. 그 후 자료구조나 간단한 알고리즘 문제를 풀었습니다.,알고리즘
"알고리즘, 학교생활, 코딩문제, 알고리즘 등등",알고리즘
면접관분들이 준비해 오신 질문지를 풀고 그에 대한 답변을 하는 방식이었습니다. 생각보다 간단하면서 생각을 필요로하는 문제가 나왔고 1.데이터베이스 2.자바 3.알고리즘 4.기타 상식,알고리즘
"이전에 풀었던 코딩테스트 문제 다시 풀기, 알고리즘 및 문제 해결 능력, 전공지식",알고리즘
기본적인 자료구조나 간단한 알고리즘 구현해보게 했음,알고리즘
"c로 알고리즘 문제 풀이, 프로젝트에 관한 질문, 설명을 요구. 입사를 했을 시 직무적으로 이러한 문제가 발생했을 때 어떤 단계로 대처할 것인가에 대한 질문",알고리즘
1. 자료구조 알고리즘 코딩능력 다양한 기본기위주의 질문,알고리즘
원하는 값을 찾는 서치 알고리즘 손코딩 알고리즘 시간 복잡도 등 설명 요구 2차에서도 기술 문제가 포함,알고리즘
"최근에 진행한 프로젝트의 구조를 화이트보드에 그린 후 상세히 설명해보세요. 알고리즘 문제 2개를 손코딩한 후 풀이과정을 설명해보세요. 코드를 보여주며 잘못된 부분을 모두 찾고 수정해보세요. 채용방식 필기시험, 스킬테스트, 개인면접 발표시기 7일 후 ""6시간동안 기술면접을 진행하면서 본인의 실력이 어느정도인지 스스로 돌아볼 수 있는 기회가 되었음"" 불합격 보통 도움이 돼요 0",알고리즘
"알고리즘 자료구조 보다는 iOS, Swift, 설계방법 그리고 경력 위주의 질문을 받았습니다. Swift 함수나 용어 같은거 물어봤습니다.",알고리즘
"전화면접에서 Google Docs로 알고리즘문제 제시후 코딩 요구 기술면접에서 알고리즘 2문제 출제하고 화이트보드에 손코딩 요구. 트리 탐색, 밸런싱, 시간/공간 복잡 도, 자료구조(큐,스택,해시테이블), OS 관련 구두질문 임원면접에서 이력서 내용 관련 질문.",알고리즘
"쉬운 알고리즘 문제, 동기화 관련 문제는 집요하게 물어봄. 그외 데이터 스터럭쳐 질문 자세히",알고리즘
"http프로토콜의 현재 버전 및 장점, oop언어의 장점, 해당 알고리즘의 용도",알고리즘
전화면접: Android와 Java에 대해 나왔습니다. 기술면접: 알고리즘에 대해 대부분 나왔습니다.,알고리즘
1. 진행한 프로젝트에서 맡은 역할 2. XY 평면에서 둥글게 분포된 점들의 테두리를 잇는 알고리즘 생각 3. 큐 or 스택 화이트보드에 손코딩,알고리즘
QUEUE를 이용해 STACK처럼 사용할 수 있는 알고리즘을 만들어라. CI에 대해 아는가? 테스트 코드는 왜 작성하는가? 사용자의 인터랙션에 영향을 끼치지 않고 클릭 로그를 어떻게 수집할 수 있을까? 일시적으로 몰리는 트래픽은 어떤 식으로 해결할 수 있을까? 그외 7개의 질문이 더 있었음. 기억은 잘 안나네요. 거의 알고리즘 관련 문제였습니다.,알고리즘
"정렬 알고리즘 알고 있는 것을 모두 말해주세요. 퀵소트를 말하셨는데, 퀵소트 알고리즘에 대해서 자세하게 설명해주세요. 프로세스와 스레드의 차이는 무엇입니까, 프로세스는 어떠한 영역을 공유하고 스레드는 어떤 영역을 공유할 수 있는지 자세하게 설명해주세요. 프로세스는 자신만의 고유 공간과 자원을 할당받아 사용하지만 스레드는 다른 스레드와 공간과 자원을 공유하여 사용하는 차이가 있습니다. 프로세스는 코드, 데이터, 스택, 힙 영역을 고유하게 가지고 있으 며 스레드는 코드, 데이터, 힙 영역을 공유할 수 있습니다. 디자인 패턴에 대해서 알고 있는 것을 모두 말해주세요. singleton, builder, composite, strategy, adapter, facade 답변",알고리즘
"프로세스 동기화, GC알고리즘, HTTP Adaptive Streaming, 웹 트랜드, 웹 최적화 기술 등등 채용방식 스킬테스트, PT면접, 개인면접 발표시기 60일 후 ""1차(2명), 2차(4명) 두번의 실무자 면접과 3차(1명) 임원 면접이 한번 있었습니다. 1차, 2차 모두 기술 면접이었고 부서가 하는 업무와 정확하게 일치하는 경력조건으 로 지원했습니다. 실무자 면접에서 면접관들이 매우 만족하였는지 3차 면접에서는 그 자리에서 바로 결과를 통보받았고 연봉, 처우 제안을 받았습니다."" 합격 긍정적 도움이 돼요 1",알고리즘
"전화면접 - 자기소개 / 간단한 알고리즘 문제 / 컴퓨터과학 기본지식 / 연구분야 소개 1차면접 - 1시간에 한 명씩 총 네 명의 면접관과 4시간 동안 면접을 진행 (1) - 자기소개 / 연구분야 소개 (2) - 자기소개 / 연구분야 소개 (3) - 자기소개 / 연구분야 소개 및 지원 분야에 관한 지식 질문(컴퓨터 과학의 전반적인 지식이 아닌 세부 분야(예를 들어 딥러닝, 컴퓨터 비전 등)의 질문을 뜻함) - 매우 기분이 나빴음. 석사 연구 분야가 지원 분야랑 딱 맞는 분야가 아니여서 면접관이 뽑지 않겠다고 면접 초입부에 선언함. 여기서 부터 멘탈이 나가서 네 번째 면접은 조금 의욕없이 봤음 (4) - 자기소개 / 코딩 면접 총 세문제를 봤는데 기억나는 건 두 문제 a. 중복을 허용하고 정렬이 되어있는 수열 A와 B를 비교해 가면서 두 수열에 포함되어 있는 모든 수를 중복을 허용하지 않고 출력하는 알고리즘 설계 및 복잡도를 고려한 최적화 방안 b. 가계도 내에서 두 사람의 촌 수를 구하는 알고리즘 세문제 중에 한 문제는 다 풀고 다른 한 문제는 최적화를 못했고 나머지 문제는 시간 및 멘탈이 나가서 생각만하다가 끝남 특정 알고리즘을 외워서 가는 것은 아니고 창의 문제를 푸는 느낌 baekjoon 같은 곳에서 문제 많이 풀 어보면 유리할듯",알고리즘
"알고리즘 위주에 손코딩, 수학문제 손코딩, 그 동안 했던것들 리뷰. 많이 어려운 편이고, 간단한 알고리즘이 아니라 AVL-TREE, Red-Black Tree 같은것도 나와서 멘붕.. 그 리고 창의적인 문제들과 수학적인 문제들을 손코딩해야함.",알고리즘
"1차에서 간단한 알고리즘에 대해 물었습니다. 기억에 남는건 1~1000의 숫자중 중복 가능하게 1000 개의 숫자를 뽑았을때, 이들 중 중간값을 묻는 문제였습니다.",알고리즘
"네트워크, 디자인패턴, 그리고 손코딩. 알고리즘에 대한 질문은 면접관이 실력이 안되는지 질문을 못함. 인지도에 비해 개발자들의 수준이 떨어짐. 채용방식 필기시험, 인/적성검사, 스킬테스트, 케이스 면접, 개인면접 발표시기 10일 후 ""온라인으로 지원하고 2차례의 면접을 보았다. 첫번째는 시간별로 두명과 보고 두 번째는 장급 한명과 보았다. 교통도 불편한 성남 구석탱이에 밖혀 있는 그린팩토리 에 두번이나 오게 하면서도 교통비용도 지급안하는 뻔뻔함에 놀람."" 합격 보통 도움이 돼요 3",알고리즘
"기술면접은 3시간 동안 한명씩 한시간동안 진행함. - 기본적인 SW 알고리즘 문제 (CS 를 착실히 이수했다면 어렵지 않을 듯) - 손코딩 문제 (5~10분 내로 풀 수 있는 어렵지 않은 문제) - 경력직이라서 가장 주된 질문은 그동안 했던 일들, 노하우 등",알고리즘
"자료구조, 알고리즘부터 시작하여 전반적인 it기술",알고리즘
"기술면접은 1시간씩 2번. 각각 다른 면접관이 실시. 면접 질문은 정말 광범위하고 다양했음. 생각나는것만 적어보자면.. - 기존 경력과 제출한 포트폴리오에 대한 설명 짧게 (중요하진 않은듯) - 화이트보드 손코딩 (클래스 설계, 슈도코드 가능) - 특정 프로그램을 개발한다고 가정하고 종이에 끄적이듯 설계해보기. - Thread 동기화의 종류와 각각의 장단점 - Double Buffering 시 예상되는 문제점 - RESTful API에 대해 설명 - Library와 DLL 사용시 차이점과 각각 사용시 장단점 - Http 통신시 Post/Get 방식의 차이점 - STL List와 Vector의 차이점, 장단점 - Hash Table에 대한 설명. - 특정 Tree search 알고리즘에 대한 설명 등등등.........",알고리즘
"- 운영체제, 자료구조와 알고리즘 등과 관련된 기초 컴퓨터 공학 지식 관련 질문 - 네트워크, 통신 관련 지식 - 사용하는 언어에 대한 질문 - 간단한 코딩(손코딩) - 자소서 기반 질문(프로젝트와 관련된 질문) - 희망하는 개발 분야, 관심있는 기술 - 지원한 직무와 관련된 질문",알고리즘
화이트보드에 손으로 알고리즘을 작성하는 질문이 있었습니다,알고리즘
