question,extracted_terms
"pt 내용에 관련된 기본적인 질문과 tcp/ip에 대한 간단한 질문 채용방식 PT면접 발표시기 10일 후 ""준비해온 pt 발표 후, 발표자료에 대한 질문 진행."" K텔레콤(주) 사의 빠른 소식을 받아보세요! 3 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 17 18 19 20 21","FA, er"
"기존에 해왔던 개발업무에 대한 설명 자료구조 관련 질문, 간단한 손코딩 앱개발시 이용하는 기본 API에 대한 이해도를 보기위한 질믄 채용방식 개인면접 발표시기 30일 후 ""실제 개발을하고있는 분들이 면접관이어서 좋았다 깊이있는 실무 얘기를 할 수 있 었다."" 신입공채 채용 판도 뒤바꾼 SKT…”오히려 좋 아” [인터뷰] SK텔레콤 광고사업팀 김유민님, Ranker팀 김태 현님 찐친부터 가족까지 입사시키고 싶은 이 회 사, 비결은? 찐으로 ‘좋아요’ 꾸욱 누르게 만드는 SKT 구성원 리뷰 모 음.zip K텔레콤(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) 8 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",er
"팀장면접 중, '가장 최근에 마무리 지은 공부는 무엇인가?' ""을지로 T타워에서 이루어짐. 오전 8시까지 T타워에 도착. 인턴채용이었으므로 당일 오후 6시 30분즈음까지 이 루어짐. 오리엔테이션을 통해 진행될 면접 순서에 대해 전해들음. 각 조는 12명으로 이루어져있으며 조마다 진행되는 순서는 다르지만, - 팀장급 면접 - 그룹 면접 - 보고서 작성하기 - 협상 면접 - 직무별 간단한 테스트 정도로 면접이 진행됨."" K텔레콤(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) 8 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 19 20 21 22 23","FA, er"
"유니코드, 네트워크, 커널 등 심도있는 질문을 합니다 개념정도로는 택도 없더라구요 연구와 개발 중 연구하는 인력을 선호하는걸 느꼇어요",유니코드
"네트워크.데이터베이스.알고리즘 손코딩.현안토론 및 대안모색.논리서술.요금제관련질문.iot플랫폼 및 최신기술 동향에 대한 주제 채용방식 필기시험, 인/적성검사, 스킬테스트, 논술 시험, 케이스 면접, PT면접, 그룹면접, 토론면접, 개인면접 발표시기 30일 후 ""1박2일로 진행 이틀동안 열가지넘는 테스트를 진행한다. 10명이 한팀으로 진행하고 다시 5명씩 쪼개서 토론하기도 하고 합쳐서 토론하기도 한다. 주로 에스케이텔레콤 현안에 대해서 대안을 모색하는 과제가 주를 이룬다. 개인테스트도 진행하는데 전산학지식 및 손코딩이나 논리문제가 제출된다. 마지막날 개인면담을 수행하는데 주로 진행했던 프로젝트 위주로 물어본다."" 신입공채 채용 판도 뒤바꾼 SKT…”오히려 좋 아” [인터뷰] SK텔레콤 광고사업팀 김유민님, Ranker팀 김태 현님 찐친부터 가족까지 입사시키고 싶은 이 회 사, 비결은? 찐으로 ‘좋아요’ 꾸욱 누르게 만드는 SKT 구성원 리뷰 모 음.zip K텔레콤(주) 사의 빠른 소식을 받아보세요! 3 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스","논리, er"
"자소서기반한 경험과 내가 대학에서 했던 활동과 성과기준으로 많은 질문을 받았 다 K텔레콤(주) 사의 빠른 소식을 받아보세요! 3 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 21 22 23 24 25","FA, er"
"인성면접 자기소개해봐라. 자소서면접 학교다닐때 했던 전공 프로젝트 전공면접 ""전공면접과 인성면접이 있었다. 공채로 들어가서 쉽지않았으며 1박2일동안 합숙 하면서 면접을 보았다."" K텔레콤(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) 8 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 22 23 24 25 26","FA, er"
"PT : 자유주제 실무면접 : 최근 5년 이내에 따로 실력개발을 위해 준비하는 것이 있는가? ""2015 상반기 인턴면접을 보았습니다. 인적성 발표 후 약 3주정도 준비 시간을 줬었습니다. 워낙 꼼꼼하고 차별화된 전형으로 유명한 회사라 준비할 것이 많았었습니다. 인턴면접임에도 불구하고 오전 9시부터 오후 6시까지 점심시간을 제외하고 휴식시 간 거의 없이 다양한 방법으로 면접이 진행됬습니다. 회사가 인재 채용에 많은 비용 과 노력을 기울인다는 것이 느껴졌습니다. 오전에는 PT면접 오후에는 팀장 실무면접과 HR면접을 진행했습니다. PT면접의 경우 관련 주제에 따라 개인이 발표내용을 작성하고 면접관님께 제출합 니다. 그 후 지원자들이 돌아가며 발표하는데 질문지를 작성해서 제출한 후 질의응 답을 하는 식으로 진행되었습니다. 점심식사 후 2대1로 실무면접을 했습니다. 철저하게 자기소개서 바탕으로 꼬리질 문이 들어오는 형식의 면접이었습니다. HR 면접의 경우 키워드를 주고 키워드 중 몇개를 골라서 SKT의 발전 방향에 대해 서술하는 논술식 면접이었습니다."" K텔레콤(주) 사의 빠른 소식을 받아보세요! 3 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 23 24 25 26 27","FA, er"
"당시 일본에서 이폭발적 인기를 끌던 도코모 i-mode에 대해 집중적으로 질문을 받았습니다 채용방식 필기시험, 인/적성검사, 스킬테스트, 케이스 면접, 개인면접, 기타 발표시기 30일 후 ""2000년 입사때 면접을 보았는데, 경력직 면접이어서 전문적인 부분이 많았습니 다"" 합격 보통 도움이 돼요 0",mode
기본적인 알고리즘에 대해. 스레드 세이프에 대해 알고있는가. 기타 현재 직무에 대해,스레드
"수학 문제가 조금 어렵고 나머지는 생각했던것 보다 쉬움. 채용방식 필기시험, 인/적성검사, 영어면접, 개인면접, 기타 발표시기 50일 후 ""상사든 임원이든 계급이 다른데도 불구하고 다른 회사보다 평등함"" 합격 긍정적 신입공채 채용 판도 뒤바꾼 SKT…”오히려 좋 아” [인터뷰] SK텔레콤 광고사업팀 김유민님, Ranker팀 김태 현님 찐친부터 가족까지 입사시키고 싶은 이 회 사, 비결은? 찐으로 ‘좋아요’ 꾸욱 누르게 만드는 SKT 구성원 리뷰 모 음.zip K텔레콤(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) 8 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 0",er
"Carrier Aggregation, Multi Carrier는 이미 상용화가 되어있다. CA, MC 이외의 방법은 뭐가 있나? 포트포워딩, IP , NAT에 관한 질문이 나왔습니다. 채용방식 인/적성검사, PT면접, 개인면접 발표시기 30일 후 ""서류전형 - SKCT - 1차 면접 - 2차 면접"" 불합격 보통 도움이 돼요 0",er
"역량피티 피피티 면접 제출하고 피티 면접을 진행 K텔레콤(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) 8 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 31 32 33 34 35 면접일자 2014/09 면접경로 공개채용","FA, er"
"기술면접 중 was에 대한 장단점 설명이 있었음. Was 종류 및 기능에 대핫 사전 연구가 필요 채용방식 인/적성검사, PT면접, 그룹면접 발표시기 10일 후 ""1차 면접은 기술면접.. 주제가 주어지고 한시간동안 발표를 준비해서 면접관들 앞에서 발표진행~ 기술적인 질문이 있었으나 그다지 압박은 아님 2차는 인성면접.. 회사 생활 및 각오에 대한 소신을 밝히고 좋은 분위기로 마무리됨..."" 합격 긍정적 K텔레콤(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) 8 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 32 33 34 35 36 신고하기 도움이 돼요 1","FA, er"
"어떤 부서가 있는지 몰랐기 때문에 당황했고, 성격이 내성적이냐는 질문도 의도를 알 수 없어 당황스러 웠습니다. 채용방식 그룹면접, 개인면접 ""상반기 인턴에서 인적성 검사를 합격하고 방문했습니다. 그룹 면접과 팀장 면접이 있었는데 5,6명씩 한팀이고 두팀이 그룹면접에 임하게 됩니다. 그룹면접 중 간에 한명씩 데려가서 팀장님과 면담을 하게 됩니다. 그룹 면접에선 사원들 세명 정 도가 팀끼리 토론하고 발표하는 것을 지켜보십니다. 팀장 면접 직전엔 마실 것도 권 유해 주시는 등 긴장을 풀어주시려 노력하십니다. 그룹면접에서 저희 조는 NFV에 관한 것이 나왔습니다. 팀장 면접 질문은 지원이유와 자기소개, 첫면접인지, 성격이 내성적인지, 야근할 수 있는지, 현장조사시 야근할 수 있는지, 건강한지, 부서는 어 떤 것이 있는지 아는지, 사내에 아는 선배가 있는지, 다음 카카오톡 합병을 ICT관점 에서 말해봐라 등이 있었습니다."" BEST 불합격 보통 신입공채 채용 판도 뒤바꾼 SKT…”오히려 좋 아” [인터뷰] SK텔레콤 광고사업팀 김유민님, Ranker팀 김태 현님 찐친부터 가족까지 입사시키고 싶은 이 회 사, 비결은? 찐으로 ‘좋아요’ 꾸욱 누르게 만드는 SKT 구성원 리뷰 모 음.zip K텔레콤(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) 8 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 2",er
"왜 자신을 뽑아야 한다고 생각하는지? 들어와서 하고 싶은 일이 무엇인지? 발표시기 7일 후 ""면접관 7분, 자유로운 분위기에서 30분동안 진행"" 불합격 정보없음 신입공채 채용 판도 뒤바꾼 SKT…”오히려 좋 아” [인터뷰] SK텔레콤 광고사업팀 김유민님, Ranker팀 김태 현님 찐친부터 가족까지 입사시키고 싶은 이 회 사, 비결은? 찐으로 ‘좋아요’ 꾸욱 누르게 만드는 SKT 구성원 리뷰 모 음.zip K텔레콤(주) 사의 빠른 소식을 받아보세요! 3 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 0",er
"일반공채 과정, 1박2일 면접, SK 연수원에서 다양한 면접을 실시, 토론면접, 인성면접, 체험면접 K텔레콤(주) 사의 빠른 소식을 받아보세요! 3 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 34 35 36 37 38 온라인 지원","FA, er"
"조별과제주제는 재난구조시스템에대해서 skt의 입장에서 어떤 아이템을 개발할수있는지 아이디어를 제시하라는 것이었는데, 거의 한시간 반 만에 아이디어를 짜고 발표까지 해야되어서 너무 촉박했다. 그 리고 조별회의를 하는 중간에 개별적으로 저원 한명씩 불려가서 인성면접을 보고 다시 돌아오는 형태 여서 아이디어 회의를 하다가 맥이 끊기는 경우도 발생했다. 인성면접 질문은 자소서내용을 검증하는 형태로 진행되었고 분위기는 화기애애했다 채용방식 인/적성검사, 그룹면접, 토론면접, 개인면접 발표시기 14일 후 ""지원한 분야는 R&D로 면접은 skt 서울본점에서 봤고 총 세시간정도 걸렸다. 면접 과정은 두가지로 나뉘어서 진행되었다. 첫번째는 그룹면접으로 10~12명 정도가 한 조가되어 A그룹 B 그룹 나뉘어서 신사업아이템에 대해 아이디어를 제시하고 토 론하는 것이었다. 두번째는 개별면접으로 인성면접을 약 20분간진행하였다."" 불합격 긍정적 도움이 돼요 0",시스템
"30년 후 자신의 Career 미래를 어떻게 보고 있는가? 채용방식 인/적성검사, 케이스 면접, PT면접, 그룹면접, 토론면접, 개인면접, 워크숍 발표시기 14일 후 ""자기소개서는 온라인으로 제출하고 SKCT라는 인적성 시험을 치게 됩니다. 시험을 합격한 후에는 1박 2일의 합숙면접을 보게 되는데 이때 지원자의 모든 면을 속속들 이 파헤친다고 보면 됩니다. 숨길래야 숨길 수가 없는 부분까지 모두 측정하고 관찰 합니다. 합숙면접이 끝나면 임원 면접이 있고 마지막으로 신체검사 후 채용으로 이 어집니다."" 합격 긍정적 도움이 돼요 1",er
"복장이 자유복이었는데, 지금 복장을 선택한 이유 ""SK서류전형 - SKCT - 1차면접 - 인턴쉽 - JobOffer"" 대기중 보통 도움이 돼요 0",er
- 데이터베이스 like 검색과 엘라스틱서치의 와일드카드 검색이 어떤 차이가 있는지 설명해보세요 - 엘라스틱서치 업데이트처리시 내부 동작을 설명해보세요 - JVM 메모리 구조에 대해 설명해보세요,VM
"Python Django, ORM, 과거 개발경험에 대한 질문",OR
1. 지금 사용하고 있는 PC의 사양과 직접 조립이 어느정도 가능한지? 2. 사용하고 있는 PC의 코드네임과 특징을 알고 있는지? 3. 축구를 잘 하는지?,PC
"Linux, Windows Server 설치 및 관리 경험 여부 커널컴파일, 웹서버 설치 경험이 있는지 ""이력서 제출 -> 면접전 시험 -> 시험결과와 함께 면접 진행 -> 합격후 OJT 1~2개 월 진행 -> 최종 합격여부 발표"" 합격 보통 도움이 돼요 1",er
"자기소개 (지원동기, 장단점) String과 StringBuffer 차이점 Map과 Hashmap의 차이점 오버라이딩의 추상적 개념 데이터 캡슐화 설명하기 최근 이슈되는 웹 보안 할 수 있는 방법 좋은 개발자란 어떤것인가? RDBMS에서 JOIN의 종류와 각각의 특징 설명하기 HTML의 구조 주어진 특징을 CSS로 적기 주어진 테이블을 보고 쿼리 만들기 Paging클래스 알고리즘 만들기 (게시판 블록사이즈, 페이지사이즈) i++ + ++j =? (i=5, j=6) •int main() { int i, n = 20; for (i = 0; i < n; i--) printf(""*""); return 0; } 여기서 한문자만 고쳐서(삭제,추가 불허) * 문자를 20번 출력하게 하시오 채용방식 그룹면접 발표시기 3일 후 ""최대한 자세하게 작성해주세요. 최초 연락부터 인터뷰 횟수, 분위기, 면접관의 특 징, 면접 팁 등 1. 서류면접을 합격했으니 내일 면접볼 수 있냐고 해서 다음날 면접 봄. 2. 오자마자 간단한 기술 테스트를 봄 3. 면접을 대기하다가 다대다 면접을 봄 4. 전체적으로 딱딱한 분위기는 아니나 30분 걸림"" 불합격 부정적 도움이 돼요 5","Buffer, er"
"1. React 18에서 달라진 점 2. container와 component의 차이점 3. Promise와 Callback에 대해 설명하시오 발표시기 5일 후 ""서류 검토 후 1차 면접 이후 2차 면접"" 불합격 긍정적 도움이 돼요 0",er
기억애 남는 부분은 기술적인 질문 외에는 거의 없는 것 같은데 HTTP 프로토콜에 대한 내용 등을 물어 봄,프로토콜
"버블정렬을 손코딩 하세요. HTTP 의 통신개념 . (아마도 요청과 응답에 따른 헤더,바디 등 요소를 원하는거 같았다) 웹 에러 코드 를 말해보세요. (예시:300 은 무슨 에러인가?)",정렬
시멘틱태그란 무엇인가? 예시 사이트를 보여주면서 어떻게 구현할 수 있을지?,태그
"Thread 적용방법, listview와 recyclerview차이, ANR 발생 경험과 해결방법 등 어렵지 읺은 질문들이 있었고 런치모드에 대한부분들은 정확히 기억이나지 않아 명확하게 대답하지 못함",er
기술 질문을 하였습니다. 1. 이전 회사에서 사용했던 툴 2. stringbuilder 와 stringbuffer 차이점 2. 코딩테스트 봤던것에 대한 질문,"er, buffer"
관심있는 인프라기술뭐있냐 스레드세이프 관련 질문들 mvc패턴단점 rest api는 어떻게만드나,스레드
"spring 기본 개념질문 1. aop, filter, interupt 등에 대한 질문 2. di, ioc 질문 3. 직무경험에 대한 질문",er
1. 백지 주고 코딩함. 2. 스레드 관련 질문 3. 성격 질문,스레드
(objective c) null nil 차이점. (objective c) viewcontroller의 view cycle (objective c) iOS 라이브러리 관리 법,er
"문자열 리버스 함수를 구현하시오. 팩토리 메서드로 리펙토링 하시오. 직접 구현한 플랫폼을 그리고 설명하시오 채용방식 필기시험, 스킬테스트, 개인면접 발표시기 30일 후 ""손코딩, 기술면접, CTO 면접 순으로 진행. 평이한 난이도에. CTO면접은 주로 CTO님의 말씀 듣는 시간이었음"" 합격 긍정적 도움이 돼요 0",버스
